NO_OF_FRAMES	20413
NO_OF_CAMERAS	9
NO_OF_MARKERS	6
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-15, 12:22:08	13083.47976359
DATA_INCLUDED	3D
MARKER_NAMES	box1	box2	box3	box4	clap1	clap2
786.790	-112.675	544.568	967.381	-46.365	544.034	902.004	132.975	546.617	721.373	70.293	546.918	0.000	0.000	0.000	0.000	0.000	0.000
786.773	-112.729	544.540	967.524	-46.438	544.073	901.973	132.928	546.600	721.297	70.104	546.883	0.000	0.000	0.000	0.000	0.000	0.000
786.792	-112.720	544.698	967.447	-46.436	544.040	901.973	132.948	546.640	721.402	70.211	546.987	0.000	0.000	0.000	0.000	0.000	0.000
786.771	-112.744	544.615	967.449	-46.363	544.061	901.941	132.989	546.662	721.328	70.134	546.978	0.000	0.000	0.000	0.000	0.000	0.000
786.755	-112.708	544.511	967.427	-46.488	544.022	902.018	132.950	546.636	721.351	70.216	546.915	0.000	0.000	0.000	0.000	0.000	0.000
786.794	-112.734	544.581	967.440	-46.360	544.103	901.936	132.961	546.706	721.367	70.208	546.915	0.000	0.000	0.000	0.000	0.000	0.000
786.806	-112.714	544.551	967.527	-46.375	544.104	902.027	132.962	546.602	721.375	70.160	546.909	1044.216	-2921.293	746.532	0.000	0.000	0.000
786.791	-112.714	544.531	967.486	-46.326	544.084	901.964	132.991	546.666	721.306	70.228	546.930	1044.587	-2909.514	754.963	0.000	0.000	0.000
786.766	-112.797	544.561	967.412	-46.467	544.022	901.963	132.969	546.682	721.416	70.208	546.970	1044.698	-2898.996	762.928	0.000	0.000	0.000
786.723	-112.757	544.598	967.433	-46.424	543.957	901.975	132.936	546.612	721.389	70.251	546.919	1044.585	-2889.241	769.670	0.000	0.000	0.000
786.748	-112.699	544.467	967.554	-46.357	544.092	901.877	132.963	546.634	721.395	70.214	546.912	1044.286	-2879.748	774.432	0.000	0.000	0.000
786.708	-112.765	544.511	967.450	-46.441	543.954	901.938	133.003	546.658	721.341	70.189	546.856	1043.836	-2870.018	776.459	0.000	0.000	0.000
